customer_id,region,age,household_size,tenure_months,contract_type,internet_service,monthly_charges,autopay,paperless_billing,streaming_services,support_tickets,late_payments,satisfaction_score,churned
CUST-01460,West,46,4,38,month-to-month,dsl,65.75,0,0,0,2,1,6.0,0
CUST-01461,South,18,3,57,month-to-month,fiber,83.23,1,0,0,1,0,7.0,0
CUST-01462,South,25,5,23,month-to-month,fiber,68.32,0,0,0,0,1,8.8,1
CUST-01463,South,20,3,4,one-year,dsl,107.54,1,1,3,4,1,7.4,0
CUST-01464,West,60,1,4,month-to-month,dsl,92.32,1,0,3,0,2,7.5,1
CUST-01465,Midwest,44,2,62,month-to-month,fiber,124.92,1,1,4,2,1,7.2,1
CUST-01466,West,77,1,9,month-to-month,fiber,115.76,1,1,4,2,1,8.3,0
CUST-01467,Midwest,44,2,46,month-to-month,fiber,126.52,1,1,1,1,0,9.9,0
CUST-01468,South,36,1,28,month-to-month,fiber,104.56,1,1,1,1,0,7.9,0
CUST-01469,Northeast,36,3,56,month-to-month,none,77.81,0,1,3,3,0,6.9,1
CUST-01470,West,73,3,5,month-to-month,dsl,101.42,1,0,3,1,0,7.7,0
CUST-01471,Northeast,29,3,65,two-year,dsl,90.35,1,1,1,0,0,7.1,0
CUST-01472,West,61,2,51,month-to-month,fiber,88.32,0,0,0,2,0,7.1,0
CUST-01473,Northeast,70,2,33,month-to-month,dsl,51.88,0,0,0,2,2,7.5,1
CUST-01474,West,75,3,15,month-to-month,fiber,143.82,1,0,4,2,1,6.1,0
CUST-01475,Northeast,23,2,71,month-to-month,fiber,95.49,0,1,1,0,3,5.4,0
CUST-01476,Northeast,58,1,22,month-to-month,fiber,100.9,1,0,3,3,0,7.0,1
CUST-01477,South,66,4,36,month-to-month,fiber,82.91,0,0,4,0,0,6.3,0
CUST-01478,West,58,3,29,month-to-month,none,98.43,1,1,4,2,0,5.6,1
CUST-01479,West,68,1,17,month-to-month,dsl,105.7,1,0,2,1,0,6.1,0
CUST-01480,Northeast,74,5,30,one-year,dsl,102.64,1,1,3,4,0,4.4,0
CUST-01481,Midwest,70,2,11,month-to-month,dsl,78.85,1,1,0,0,0,9.1,0
CUST-01482,Midwest,61,4,1,month-to-month,dsl,117.24,0,1,4,2,1,6.6,1
CUST-01483,West,29,1,21,one-year,dsl,102.89,1,0,4,1,0,9.8,0
CUST-01484,Northeast,68,2,9,month-to-month,dsl,55.69,1,0,1,2,1,7.4,1
CUST-01485,Northeast,59,2,30,month-to-month,dsl,67.27,1,1,1,0,0,10.0,0
CUST-01486,West,35,1,63,month-to-month,dsl,109.67,0,1,3,0,0,7.3,0
CUST-01487,Northeast,56,3,12,month-to-month,fiber,119.78,0,0,2,1,0,7.6,1
CUST-01488,West,28,2,1,month-to-month,none,93.54,1,0,3,0,0,7.0,0
CUST-01489,South,68,2,8,two-year,fiber,77.07,1,1,0,3,0,6.6,0
CUST-01490,Midwest,56,3,37,two-year,fiber,98.93,0,0,1,0,0,9.5,0
CUST-01491,South,56,5,20,two-year,none,68.32,1,1,3,3,0,6.8,0
CUST-01492,South,33,2,36,month-to-month,fiber,120.21,0,1,4,2,0,6.5,1
CUST-01493,Northeast,27,1,3,month-to-month,fiber,85.16,1,1,0,3,1,6.2,1
CUST-01494,Northeast,43,4,24,month-to-month,fiber,100.72,0,1,3,2,0,6.9,0
CUST-01495,South,38,3,30,month-to-month,fiber,108.18,0,1,0,1,0,7.4,0
CUST-01496,Northeast,69,5,32,month-to-month,none,85.47,0,1,4,1,0,8.5,0
CUST-01497,West,77,4,40,month-to-month,dsl,83.65,0,1,1,1,0,6.7,0
CUST-01498,West,55,1,57,month-to-month,fiber,104.54,1,1,1,0,0,7.9,0
CUST-01499,Northeast,65,4,34,month-to-month,none,109.69,0,1,3,0,1,7.7,0
CUST-01500,Midwest,74,1,61,month-to-month,dsl,104.49,1,1,4,0,2,6.8,0
CUST-01501,Midwest,62,3,39,one-year,dsl,94.81,1,0,2,0,0,8.0,0
CUST-01502,West,39,1,19,month-to-month,fiber,98.3,1,1,1,0,0,8.8,0
CUST-01503,West,31,4,17,two-year,fiber,154.56,1,1,4,1,0,7.2,0
CUST-01504,West,34,5,24,month-to-month,fiber,117.95,0,0,4,1,0,9.8,0
CUST-01505,West,36,5,44,month-to-month,fiber,114.1,0,1,2,1,0,8.8,0
CUST-01506,Midwest,30,1,18,month-to-month,dsl,70.91,1,1,0,0,1,8.0,0
CUST-01507,West,58,5,66,month-to-month,fiber,89.65,1,1,4,1,2,7.6,1
CUST-01508,South,76,4,35,month-to-month,dsl,96.33,1,1,3,1,0,8.2,0
CUST-01509,Northeast,33,5,63,month-to-month,dsl,104.52,1,0,2,2,0,7.5,0
CUST-01510,South,43,3,50,one-year,fiber,94.89,1,1,0,1,0,8.0,0
CUST-01511,Midwest,74,4,25,month-to-month,fiber,129.41,1,0,4,1,2,9.5,0
CUST-01512,Northeast,73,3,17,month-to-month,dsl,110.18,1,1,3,1,0,6.9,1
CUST-01513,West,19,4,54,two-year,none,76.8,1,1,1,1,1,7.3,0
CUST-01514,West,38,4,24,month-to-month,fiber,106.18,1,1,1,2,1,6.8,0
CUST-01515,Northeast,38,2,18,one-year,none,71.96,1,0,1,2,0,7.9,0
CUST-01516,West,35,2,67,month-to-month,dsl,91.94,0,1,4,1,0,9.1,1
CUST-01517,West,74,5,35,month-to-month,dsl,76.78,0,1,2,1,0,7.3,0
CUST-01518,South,64,5,4,month-to-month,fiber,87.45,0,0,4,3,0,6.7,0
CUST-01519,West,21,1,36,month-to-month,dsl,121.78,0,0,3,0,0,8.2,0
CUST-01520,Midwest,55,1,34,one-year,dsl,71.27,1,0,1,1,0,7.8,0
CUST-01521,South,52,4,63,month-to-month,fiber,100.97,1,1,2,1,1,8.4,1
CUST-01522,Midwest,49,4,52,month-to-month,none,78.87,0,1,4,1,1,7.4,0
CUST-01523,West,61,2,14,month-to-month,none,105.93,1,1,2,1,1,8.2,0
CUST-01524,Midwest,44,5,11,two-year,fiber,112.1,0,1,3,3,1,6.0,0
CUST-01525,Midwest,60,1,44,one-year,dsl,71.54,1,1,0,1,0,7.4,0
CUST-01526,Midwest,45,1,4,two-year,dsl,121.04,0,1,2,2,1,6.5,1
CUST-01527,Midwest,74,3,23,one-year,dsl,99.61,1,0,2,1,1,7.9,0
CUST-01528,Northeast,68,3,10,one-year,dsl,73.49,1,0,1,1,0,8.9,0
CUST-01529,Midwest,21,2,2,month-to-month,fiber,99.1,1,0,4,3,0,8.3,1
CUST-01530,Midwest,27,4,67,two-year,fiber,109.7,1,1,1,1,2,7.6,0
CUST-01531,Northeast,41,5,7,month-to-month,fiber,111.42,0,1,4,2,2,7.9,1
CUST-01532,West,21,1,1,month-to-month,none,70.82,1,1,0,1,1,7.9,0
CUST-01533,Northeast,22,4,68,one-year,fiber,105.04,0,1,2,1,0,7.0,0
CUST-01534,Northeast,18,3,14,month-to-month,none,82.0,1,1,2,1,2,7.2,0
CUST-01535,South,71,5,59,month-to-month,fiber,112.93,1,1,1,0,0,8.8,0
CUST-01536,Midwest,47,2,3,month-to-month,fiber,73.2,1,1,2,2,0,7.8,0
CUST-01537,Northeast,64,4,12,month-to-month,none,80.06,1,0,4,3,0,6.0,0
CUST-01538,South,67,4,8,two-year,dsl,94.51,0,0,2,2,0,6.8,0
CUST-01539,Northeast,27,2,51,month-to-month,fiber,108.25,1,1,2,0,0,7.8,0
CUST-01540,West,58,3,45,one-year,fiber,128.42,0,1,4,0,0,8.0,0
CUST-01541,Midwest,55,4,35,month-to-month,fiber,116.86,1,1,4,4,0,6.2,1
CUST-01542,West,77,3,18,one-year,fiber,79.16,1,0,0,3,2,8.0,0
CUST-01543,South,70,4,7,month-to-month,fiber,101.66,1,1,3,0,0,7.7,0
CUST-01544,Midwest,54,4,41,two-year,dsl,80.0,1,1,4,2,1,5.6,0
CUST-01545,South,58,2,17,month-to-month,fiber,130.82,1,0,4,1,0,6.0,0
CUST-01546,South,48,4,43,month-to-month,fiber,130.36,0,1,4,3,0,6.9,0
CUST-01547,Midwest,53,3,50,month-to-month,fiber,81.53,1,1,0,2,1,6.3,0
CUST-01548,West,52,2,62,month-to-month,fiber,125.67,1,0,3,1,4,6.8,0
CUST-01549,West,71,5,36,month-to-month,none,96.69,1,0,4,2,1,6.1,1
CUST-01550,South,70,1,1,one-year,fiber,103.82,0,1,2,2,1,6.7,1
CUST-01551,South,31,4,21,two-year,fiber,71.65,0,1,0,2,0,6.8,0
CUST-01552,South,18,2,62,one-year,dsl,74.41,1,0,0,2,0,6.7,0
CUST-01553,West,33,4,39,month-to-month,none,71.08,1,1,1,1,1,8.4,0
CUST-01554,South,45,5,45,month-to-month,dsl,126.47,1,1,4,2,0,8.2,0
CUST-01555,Northeast,31,4,33,one-year,dsl,77.88,0,0,0,2,0,7.7,0
CUST-01556,Northeast,42,2,12,two-year,none,92.17,0,1,3,1,1,9.2,0
CUST-01557,South,44,4,65,month-to-month,dsl,100.44,1,1,0,2,0,5.8,1
CUST-01558,West,75,2,56,two-year,none,75.91,0,0,4,3,0,6.4,0
CUST-01559,Midwest,44,1,72,month-to-month,fiber,86.3,0,0,0,1,2,6.5,0
CUST-01560,South,29,2,62,one-year,dsl,87.81,0,0,1,1,0,8.3,0
CUST-01561,Midwest,42,4,21,two-year,dsl,90.08,0,1,0,1,1,6.3,0
CUST-01562,West,19,2,19,one-year,none,63.1,0,1,2,2,1,7.5,0
CUST-01563,South,19,1,18,month-to-month,fiber,118.97,1,1,3,0,0,6.8,0
CUST-01564,West,55,3,67,one-year,dsl,79.38,0,1,2,2,1,7.5,0
CUST-01565,Midwest,33,5,41,month-to-month,fiber,114.23,1,1,2,2,1,7.8,0
CUST-01566,Midwest,55,3,33,one-year,dsl,108.76,1,1,3,1,1,6.6,0
CUST-01567,Northeast,20,3,70,month-to-month,fiber,133.72,1,1,2,2,0,6.7,0
CUST-01568,Northeast,37,2,44,one-year,dsl,119.15,1,1,3,0,0,9.5,0
CUST-01569,South,52,3,66,two-year,dsl,73.84,1,1,1,0,2,9.2,0
CUST-01570,South,50,2,71,month-to-month,fiber,85.23,1,1,0,1,1,6.0,0
CUST-01571,South,53,5,6,month-to-month,fiber,102.98,1,1,0,1,1,7.6,0
CUST-01572,West,53,4,27,one-year,fiber,95.47,1,1,0,1,0,8.5,0
CUST-01573,Northeast,37,4,53,month-to-month,dsl,66.16,1,1,0,1,0,7.5,0
CUST-01574,South,39,4,59,month-to-month,dsl,59.39,1,1,0,2,1,8.0,0
CUST-01575,Northeast,42,2,11,month-to-month,dsl,20.0,1,0,0,1,0,7.1,0
CUST-01576,Northeast,43,4,23,month-to-month,fiber,67.71,0,0,0,1,0,6.9,0
CUST-01577,South,65,5,40,one-year,dsl,86.39,0,1,3,4,0,5.4,0
CUST-01578,Midwest,26,1,58,one-year,dsl,73.53,0,1,1,0,0,8.4,0
CUST-01579,Midwest,51,5,9,month-to-month,fiber,108.26,1,0,2,0,3,7.1,0
CUST-01580,Midwest,64,5,44,month-to-month,fiber,95.14,1,1,0,1,1,8.1,0
CUST-01581,West,38,1,22,month-to-month,fiber,150.17,1,1,4,2,1,6.4,1
CUST-01582,Midwest,41,1,16,month-to-month,fiber,88.37,0,0,1,1,0,7.2,0
CUST-01583,South,58,3,38,one-year,fiber,70.31,0,1,2,1,0,7.9,0
CUST-01584,South,56,4,30,month-to-month,fiber,91.05,0,0,3,0,0,7.2,1
CUST-01585,Northeast,51,3,46,month-to-month,fiber,142.26,1,1,4,2,1,7.7,1
CUST-01586,South,43,4,23,two-year,fiber,105.5,0,0,3,0,1,8.6,0
CUST-01587,South,20,5,60,month-to-month,fiber,125.87,0,1,2,1,0,7.9,0
CUST-01588,Northeast,27,2,6,one-year,dsl,69.06,0,1,1,5,3,3.8,1
CUST-01589,Northeast,47,3,63,month-to-month,dsl,73.72,1,0,1,1,1,8.7,0
CUST-01590,Midwest,60,1,3,month-to-month,fiber,66.56,0,1,0,2,0,5.1,1
CUST-01591,South,30,1,53,month-to-month,dsl,69.73,1,1,1,1,0,8.3,0
CUST-01592,West,43,4,25,one-year,dsl,90.94,1,1,3,1,0,8.1,0
CUST-01593,West,32,5,28,two-year,fiber,106.86,1,0,1,1,0,8.5,0
CUST-01594,West,29,3,2,month-to-month,fiber,109.33,1,1,1,4,1,5.5,1
CUST-01595,South,71,4,51,month-to-month,fiber,128.96,0,0,0,1,1,7.2,0
CUST-01596,Midwest,74,5,12,month-to-month,dsl,87.97,0,1,1,2,1,7.2,0
CUST-01597,West,77,1,48,one-year,fiber,100.0,1,1,0,0,1,8.2,0
CUST-01598,Midwest,71,4,53,one-year,fiber,97.57,0,1,2,1,1,7.6,0
CUST-01599,South,42,4,61,one-year,dsl,66.19,1,0,1,2,0,7.6,0
CUST-01600,Midwest,61,5,51,two-year,none,103.08,1,0,4,2,0,9.4,0
CUST-01601,Northeast,35,2,22,month-to-month,fiber,107.49,0,0,2,0,0,6.5,0
CUST-01602,Midwest,52,4,54,one-year,dsl,109.93,0,1,1,0,0,9.4,0
CUST-01603,West,33,5,60,one-year,fiber,96.19,1,1,2,2,0,7.8,0
CUST-01604,West,55,3,23,month-to-month,dsl,94.76,1,1,4,1,0,7.9,0
CUST-01605,West,43,2,9,two-year,dsl,63.92,1,0,0,0,1,7.1,0
CUST-01606,Midwest,39,5,65,month-to-month,dsl,82.42,0,0,1,0,0,8.9,0
CUST-01607,South,23,1,11,one-year,fiber,76.03,1,1,2,2,0,6.4,0
CUST-01608,Northeast,33,5,43,one-year,fiber,93.88,0,1,0,0,1,9.3,0
CUST-01609,South,44,5,18,two-year,dsl,67.55,0,1,2,2,2,6.2,0
CUST-01610,Midwest,53,1,10,month-to-month,fiber,68.75,1,0,0,0,0,9.5,1
CUST-01611,South,68,2,56,month-to-month,none,82.92,1,0,4,1,0,7.0,0
CUST-01612,Northeast,62,3,11,one-year,fiber,112.8,1,1,3,0,1,7.4,0
CUST-01613,West,50,1,49,one-year,fiber,90.85,1,1,0,2,0,7.3,0
CUST-01614,Midwest,47,1,50,month-to-month,fiber,99.93,0,1,2,1,2,6.2,1
CUST-01615,South,46,2,5,one-year,fiber,113.44,0,0,1,2,0,6.9,0
CUST-01616,West,71,5,13,month-to-month,dsl,80.39,0,0,2,1,0,8.9,0
CUST-01617,West,68,3,58,one-year,fiber,79.88,1,1,2,2,1,6.6,0
CUST-01618,Midwest,41,4,37,two-year,dsl,80.09,0,0,4,1,0,7.9,0
CUST-01619,West,51,4,9,month-to-month,dsl,61.24,1,1,0,1,2,8.5,0
CUST-01620,South,40,3,72,month-to-month,dsl,85.45,0,0,2,1,1,7.3,0
CUST-01621,West,51,1,20,two-year,dsl,113.44,1,0,4,1,1,8.7,0
CUST-01622,Midwest,43,5,1,one-year,none,60.18,0,0,0,2,0,7.6,1
CUST-01623,Midwest,69,3,67,two-year,dsl,102.01,0,1,1,1,1,8.3,0
CUST-01624,Northeast,60,2,2,month-to-month,fiber,119.16,1,0,3,1,0,7.5,0
CUST-01625,Midwest,28,3,40,two-year,dsl,47.63,1,0,0,1,1,8.2,0
CUST-01626,Midwest,19,3,72,month-to-month,none,33.11,1,1,1,0,0,9.8,0
CUST-01627,Northeast,75,5,42,month-to-month,fiber,103.75,0,0,4,0,0,7.6,0
CUST-01628,South,39,2,43,month-to-month,dsl,96.42,1,0,2,1,1,7.7,0
CUST-01629,West,27,5,28,one-year,fiber,90.94,1,0,0,3,0,6.2,0
CUST-01630,Midwest,62,1,10,two-year,dsl,97.1,0,1,4,1,0,8.6,0
CUST-01631,Northeast,46,2,42,one-year,fiber,107.79,1,1,2,1,0,6.4,0
CUST-01632,West,51,1,65,one-year,dsl,114.88,1,1,2,3,2,6.1,0
CUST-01633,West,56,5,7,month-to-month,fiber,117.21,1,1,4,2,0,8.0,0
CUST-01634,Northeast,36,3,64,month-to-month,dsl,89.23,1,1,1,3,0,6.4,0
CUST-01635,Northeast,52,3,30,month-to-month,fiber,121.12,1,0,1,0,0,6.5,0
CUST-01636,Midwest,57,1,39,month-to-month,dsl,60.62,1,1,2,0,0,7.5,0
CUST-01637,Northeast,54,1,12,month-to-month,fiber,128.4,1,1,1,0,0,7.5,0
CUST-01638,Midwest,72,5,45,two-year,dsl,36.16,1,1,0,2,0,8.8,0
CUST-01639,Midwest,41,5,14,one-year,fiber,75.4,0,0,0,3,0,7.3,0
CUST-01640,West,48,2,20,one-year,fiber,86.1,1,1,1,0,1,9.0,0
CUST-01641,Northeast,63,4,52,month-to-month,fiber,63.97,1,1,0,1,1,6.2,0
CUST-01642,West,62,2,4,month-to-month,none,70.07,0,1,2,0,1,7.6,1
CUST-01643,Northeast,77,5,33,month-to-month,fiber,116.04,1,0,4,2,0,8.4,0
CUST-01644,South,29,1,43,month-to-month,dsl,92.39,1,1,1,2,0,7.9,0
CUST-01645,West,73,1,10,month-to-month,fiber,102.05,1,1,0,0,0,7.7,0
CUST-01646,Northeast,46,2,22,month-to-month,dsl,71.68,1,1,0,0,0,8.9,0
CUST-01647,Midwest,30,1,25,month-to-month,fiber,104.67,0,1,0,1,0,6.2,1
CUST-01648,Midwest,35,4,48,one-year,fiber,111.82,1,1,2,0,0,7.7,0
CUST-01649,West,39,5,71,month-to-month,fiber,95.31,1,1,2,3,0,4.8,0
CUST-01650,Midwest,77,5,61,month-to-month,fiber,102.89,1,0,2,1,1,7.2,0
CUST-01651,South,24,5,14,month-to-month,fiber,105.97,0,1,3,1,0,7.9,0
CUST-01652,West,31,1,2,month-to-month,fiber,85.44,1,1,1,2,0,6.2,0
CUST-01653,Northeast,60,1,4,month-to-month,dsl,99.85,1,0,3,0,2,7.6,0
CUST-01654,West,74,1,43,month-to-month,none,63.96,0,1,4,0,0,7.1,0
CUST-01655,Northeast,22,4,12,one-year,fiber,86.78,0,1,0,1,1,6.9,0
CUST-01656,Midwest,42,1,17,month-to-month,none,27.95,1,1,0,1,0,6.7,0
CUST-01657,Northeast,42,4,62,two-year,fiber,101.53,1,1,1,1,0,9.1,0
CUST-01658,South,47,3,63,month-to-month,fiber,77.11,1,1,0,0,0,7.5,0
CUST-01659,West,63,4,61,month-to-month,fiber,123.81,1,0,4,0,0,7.9,0
CUST-01660,South,49,1,19,month-to-month,fiber,126.92,1,1,4,0,0,7.7,0
CUST-01661,Northeast,26,3,45,month-to-month,fiber,95.62,1,1,2,0,0,8.4,0
CUST-01662,West,32,1,44,month-to-month,dsl,79.29,1,1,0,0,0,10.0,0
CUST-01663,Midwest,62,1,14,two-year,dsl,100.28,1,0,4,2,0,9.9,0
CUST-01664,South,32,4,40,month-to-month,dsl,92.23,1,0,4,3,1,6.0,0
CUST-01665,West,47,3,38,one-year,fiber,97.71,0,1,2,4,0,6.4,0
CUST-01666,Midwest,40,4,29,month-to-month,fiber,100.74,0,1,3,3,0,7.1,0
CUST-01667,Midwest,44,1,55,month-to-month,dsl,86.77,1,1,3,2,1,7.9,0
CUST-01668,Midwest,62,2,49,month-to-month,fiber,116.55,1,1,2,0,0,8.7,0
CUST-01669,Northeast,32,1,39,month-to-month,fiber,71.06,1,1,1,1,0,8.6,0
CUST-01670,Northeast,60,3,53,month-to-month,fiber,74.7,1,1,1,1,0,8.0,0
CUST-01671,Midwest,63,3,55,two-year,fiber,134.0,1,1,1,0,1,7.7,0
CUST-01672,West,77,4,41,one-year,dsl,78.58,0,1,1,3,0,7.6,0
CUST-01673,West,45,1,20,two-year,fiber,99.32,1,0,3,0,1,8.4,0
CUST-01674,Northeast,23,1,55,month-to-month,fiber,113.56,1,0,4,0,1,8.2,0
CUST-01675,Northeast,58,5,52,one-year,none,61.28,0,1,0,4,0,4.8,0
CUST-01676,West,63,4,71,one-year,none,73.48,1,0,0,0,2,7.3,0
CUST-01677,Northeast,19,1,11,one-year,fiber,92.8,1,1,2,1,0,7.6,0
CUST-01678,Midwest,29,2,31,two-year,fiber,107.12,1,0,3,2,1,7.6,0
CUST-01679,South,38,3,67,one-year,dsl,83.62,1,1,2,1,0,9.6,0
CUST-01680,Northeast,48,3,38,two-year,fiber,122.89,0,0,4,2,0,7.8,0
CUST-01681,West,48,4,68,one-year,fiber,111.84,1,1,3,1,0,7.8,0
CUST-01682,West,29,2,1,month-to-month,fiber,91.7,1,1,3,4,1,4.8,1
CUST-01683,South,29,3,3,one-year,fiber,87.13,1,0,2,0,0,9.6,0
CUST-01684,West,74,4,58,month-to-month,none,53.59,0,1,0,0,0,8.2,1
CUST-01685,Midwest,61,1,26,two-year,dsl,90.72,1,1,0,3,1,3.7,0
CUST-01686,Northeast,48,3,38,one-year,none,80.11,0,1,3,0,0,9.2,0
CUST-01687,South,37,2,31,month-to-month,dsl,122.47,0,1,1,2,2,6.6,1
CUST-01688,Northeast,46,4,30,month-to-month,dsl,88.58,1,1,3,2,0,5.1,1
CUST-01689,Midwest,75,1,68,month-to-month,dsl,65.4,1,1,1,1,0,8.2,0
CUST-01690,Midwest,36,2,7,month-to-month,dsl,78.9,1,1,0,1,0,7.7,1
CUST-01691,Northeast,37,4,56,month-to-month,fiber,126.95,0,1,3,2,0,5.6,1
CUST-01692,Midwest,44,3,65,one-year,fiber,125.2,1,1,4,1,0,9.8,0
CUST-01693,South,29,1,48,one-year,dsl,92.01,1,1,2,2,1,7.5,0
CUST-01694,Northeast,24,5,29,two-year,fiber,81.67,1,1,0,0,2,7.6,0
CUST-01695,Northeast,71,1,12,month-to-month,fiber,98.9,1,1,2,2,0,6.3,0
CUST-01696,Midwest,59,3,50,month-to-month,fiber,80.38,1,1,4,0,1,7.7,0
CUST-01697,West,38,1,34,month-to-month,dsl,86.42,0,0,1,1,0,7.2,0
CUST-01698,Midwest,52,3,11,two-year,fiber,90.18,0,1,0,3,0,7.1,0
CUST-01699,Midwest,47,2,26,month-to-month,fiber,123.78,1,1,3,2,1,6.6,1
CUST-01700,West,23,4,70,month-to-month,fiber,97.01,1,1,1,1,1,7.0,0
CUST-01701,Midwest,63,4,20,month-to-month,fiber,85.37,1,1,0,0,0,8.3,0
CUST-01702,West,24,5,13,one-year,none,94.95,1,1,3,0,0,8.1,0
CUST-01703,Midwest,52,1,50,month-to-month,fiber,126.72,1,0,1,0,0,8.0,0
CUST-01704,Northeast,35,4,15,one-year,fiber,95.22,1,1,0,1,1,8.9,0
CUST-01705,Midwest,44,2,67,one-year,fiber,50.61,1,1,0,0,0,8.1,0
CUST-01706,Midwest,46,4,62,one-year,dsl,47.61,0,1,0,0,0,8.1,0
CUST-01707,South,44,5,71,month-to-month,dsl,83.83,1,0,0,0,0,7.4,1
CUST-01708,Midwest,31,5,66,month-to-month,fiber,72.83,1,1,0,2,0,8.0,0
CUST-01709,Northeast,22,5,18,month-to-month,fiber,95.29,0,0,1,0,0,6.3,1
CUST-01710,South,25,5,16,month-to-month,dsl,94.94,0,1,4,1,0,6.6,1
CUST-01711,West,61,4,25,one-year,none,78.28,1,1,1,0,1,8.8,0
CUST-01712,Northeast,23,5,34,month-to-month,fiber,76.26,1,0,0,1,0,7.4,0
CUST-01713,Midwest,48,4,64,month-to-month,fiber,127.01,0,1,4,2,2,7.0,0
CUST-01714,Midwest,36,1,53,month-to-month,fiber,91.56,0,1,3,0,1,7.4,0
CUST-01715,Midwest,59,5,47,one-year,fiber,122.33,0,1,4,0,0,7.6,0
CUST-01716,West,55,4,64,month-to-month,dsl,88.14,0,1,2,4,2,5.0,0
CUST-01717,Northeast,29,5,47,one-year,none,110.2,1,1,2,0,0,7.3,0
CUST-01718,Northeast,58,2,28,month-to-month,none,96.55,1,1,2,1,0,6.8,0
CUST-01719,South,57,3,30,two-year,dsl,103.47,1,1,0,1,0,8.7,0
CUST-01720,Northeast,34,3,38,one-year,fiber,118.9,0,0,1,0,1,7.7,0
CUST-01721,Northeast,68,1,7,month-to-month,none,75.51,1,0,2,0,0,8.1,0
CUST-01722,Midwest,44,4,54,month-to-month,fiber,93.4,0,0,1,1,1,7.2,1
CUST-01723,South,20,2,47,month-to-month,fiber,100.25,1,0,4,0,0,6.7,1
CUST-01724,West,55,1,53,month-to-month,dsl,104.12,1,1,4,0,0,6.7,1
CUST-01725,West,45,2,39,month-to-month,fiber,108.27,1,0,2,2,0,7.3,0
CUST-01726,Midwest,39,4,57,two-year,dsl,101.83,1,1,3,2,0,7.0,0
CUST-01727,West,45,4,69,one-year,none,55.13,0,0,1,0,0,8.0,0
CUST-01728,South,76,2,42,month-to-month,dsl,107.84,0,1,4,0,1,8.2,0
CUST-01729,Midwest,41,2,32,one-year,dsl,85.51,1,1,3,0,1,7.4,0
CUST-01730,West,59,5,8,month-to-month,fiber,104.16,0,0,3,2,2,5.7,0
CUST-01731,Northeast,69,3,57,two-year,fiber,101.83,1,1,2,1,0,7.6,0
CUST-01732,Midwest,52,2,66,month-to-month,dsl,107.94,0,1,4,2,0,7.1,0
CUST-01733,West,71,5,51,one-year,dsl,71.04,1,1,2,2,1,6.8,0
CUST-01734,Midwest,47,1,63,one-year,none,86.87,0,1,4,2,1,6.3,0
CUST-01735,West,31,4,63,month-to-month,fiber,116.19,0,1,3,3,0,7.7,1
CUST-01736,Northeast,47,3,58,month-to-month,fiber,113.64,1,0,2,0,0,8.1,0
CUST-01737,South,25,2,37,month-to-month,fiber,69.08,1,1,1,2,0,7.6,0
CUST-01738,Northeast,35,4,8,two-year,dsl,111.81,1,0,4,1,1,6.0,0
CUST-01739,Midwest,30,2,1,month-to-month,dsl,79.55,1,1,0,2,0,5.8,0
CUST-01740,Midwest,22,4,15,one-year,none,40.97,0,1,0,2,0,7.6,0
CUST-01741,Northeast,27,2,32,one-year,fiber,80.13,0,1,0,1,1,7.2,0
CUST-01742,West,68,4,54,one-year,fiber,91.7,0,1,0,0,0,7.9,0
CUST-01743,Midwest,69,3,33,month-to-month,fiber,65.96,1,1,1,2,1,5.9,0
CUST-01744,West,72,5,2,month-to-month,fiber,108.09,0,1,2,2,0,7.6,1
CUST-01745,Midwest,19,3,16,one-year,fiber,109.1,0,1,1,1,0,8.2,0
CUST-01746,West,76,1,71,month-to-month,dsl,99.45,1,0,2,4,0,5.8,0
CUST-01747,Northeast,38,4,72,two-year,fiber,119.86,1,0,2,1,0,8.1,0
CUST-01748,Midwest,42,1,28,month-to-month,fiber,92.69,0,1,2,5,0,4.8,1
CUST-01749,Northeast,28,4,58,month-to-month,dsl,95.95,0,1,0,1,0,6.7,0
CUST-01750,Midwest,74,2,52,one-year,dsl,81.3,1,0,2,3,0,6.3,0
CUST-01751,South,77,5,68,month-to-month,fiber,88.3,1,1,1,2,0,7.7,0
CUST-01752,Midwest,60,2,64,month-to-month,fiber,108.64,0,0,2,1,1,6.7,0
CUST-01753,Northeast,22,3,46,month-to-month,dsl,79.65,1,1,0,3,0,6.5,0
CUST-01754,South,43,3,29,month-to-month,dsl,119.67,0,1,4,2,0,6.4,0
CUST-01755,South,34,1,46,two-year,dsl,113.19,1,0,3,1,0,8.7,0
CUST-01756,Northeast,73,2,23,month-to-month,fiber,84.68,1,0,1,1,0,7.0,0
CUST-01757,Northeast,57,5,26,month-to-month,dsl,84.99,0,0,1,2,0,8.1,0
CUST-01758,West,76,2,44,month-to-month,none,76.87,1,1,1,2,0,6.5,1
CUST-01759,South,68,4,42,two-year,fiber,124.95,0,1,4,0,2,7.2,0
CUST-01760,Northeast,50,3,42,month-to-month,fiber,113.53,1,0,3,3,0,8.3,0
CUST-01761,Northeast,34,2,28,two-year,none,99.36,1,1,2,1,1,6.7,0
CUST-01762,West,64,4,30,two-year,fiber,105.07,1,1,3,3,1,6.5,0
CUST-01763,Northeast,59,1,1,month-to-month,dsl,102.16,0,1,0,1,1,8.0,1
CUST-01764,West,64,5,44,one-year,dsl,81.07,0,0,4,1,0,6.3,0
