customer_id,region,age,household_size,tenure_months,contract_type,internet_service,monthly_charges,autopay,paperless_billing,streaming_services,support_tickets,late_payments,satisfaction_score,churned,predicted_churn_probability,revenue_at_risk
CUST-01545,South,58,2,17,month-to-month,fiber,130.82,1,0,4,1,0,6.0,0,0.7599026555276691,99.41046539612967
CUST-01546,South,48,4,43,month-to-month,fiber,130.36,0,1,4,3,0,6.9,0,0.808688879924455,105.42068238695197
CUST-01547,Midwest,53,3,50,month-to-month,fiber,81.53,1,1,0,2,1,6.3,0,0.6584630741840738,53.68449443822754
CUST-01548,West,52,2,62,month-to-month,fiber,125.67,1,0,3,1,4,6.8,0,0.7843986921043992,98.57538363675984
CUST-01549,West,71,5,36,month-to-month,none,96.69,1,0,4,2,1,6.1,1,0.6471234656384937,62.57036789258595
CUST-01550,South,70,1,1,one-year,fiber,103.82,0,1,2,2,1,6.7,1,0.7234953763040736,75.11328996788892
CUST-01551,South,31,4,21,two-year,fiber,71.65,0,1,0,2,0,6.8,0,0.3360257290442952,24.076243486023753
CUST-01552,South,18,2,62,one-year,dsl,74.41,1,0,0,2,0,6.7,0,0.12082930269788394,8.990908413749544
CUST-01553,West,33,4,39,month-to-month,none,71.08,1,1,1,1,1,8.4,0,0.3342393474316991,23.75773281544517
CUST-01554,South,45,5,45,month-to-month,dsl,126.47,1,1,4,2,0,8.2,0,0.41730708454530907,52.776826982445236
CUST-01555,Northeast,31,4,33,one-year,dsl,77.88,0,0,0,2,0,7.7,0,0.2027177498345931,15.78765835711811
CUST-01556,Northeast,42,2,12,two-year,none,92.17,0,1,3,1,1,9.2,0,0.1695712097071792,15.629378398710708
CUST-01557,South,44,4,65,month-to-month,dsl,100.44,1,1,0,2,0,5.8,1,0.5003975808266267,50.259933018226384
CUST-01558,West,75,2,56,two-year,none,75.91,0,0,4,3,0,6.4,0,0.2067806883466129,15.696722052391385
CUST-01559,Midwest,44,1,72,month-to-month,fiber,86.3,0,0,0,1,2,6.5,0,0.6812418460227894,58.79117131176672
CUST-01560,South,29,2,62,one-year,dsl,87.81,0,0,1,1,0,8.3,0,0.10520505881388968,9.238056214447653
CUST-01561,Midwest,42,4,21,two-year,dsl,90.08,0,1,0,1,1,6.3,0,0.331490184955375,29.86063586078018
CUST-01562,West,19,2,19,one-year,none,63.1,0,1,2,2,1,7.5,0,0.3527073097340766,22.255831244220236
CUST-01563,South,19,1,18,month-to-month,fiber,118.97,1,1,3,0,0,6.8,0,0.6292672357665455,74.86392303914592
CUST-01564,West,55,3,67,one-year,dsl,79.38,0,1,2,2,1,7.5,0,0.20884221454638438,16.57789499069199
CUST-01565,Midwest,33,5,41,month-to-month,fiber,114.23,1,1,2,2,1,7.8,0,0.6076302485528761,69.40960329219503
CUST-01566,Midwest,55,3,33,one-year,dsl,108.76,1,1,3,1,1,6.6,0,0.2795986406183022,30.409148153646548
CUST-01567,Northeast,20,3,70,month-to-month,fiber,133.72,1,1,2,2,0,6.7,0,0.5114301643624132,68.38844157854189
CUST-01568,Northeast,37,2,44,one-year,dsl,119.15,1,1,3,0,0,9.5,0,0.056496678648938016,6.731579261020965
CUST-01569,South,52,3,66,two-year,dsl,73.84,1,1,1,0,2,9.2,0,0.04402267246878017,3.250634135094728
CUST-01570,South,50,2,71,month-to-month,fiber,85.23,1,1,0,1,1,6.0,0,0.5587125342314779,47.619069292548865
CUST-01571,South,53,5,6,month-to-month,fiber,102.98,1,1,0,1,1,7.6,0,0.7262874264836784,74.79307917928921
CUST-01572,West,53,4,27,one-year,fiber,95.47,1,1,0,1,0,8.5,0,0.17101181728270987,16.32649819598031
CUST-01573,Northeast,37,4,53,month-to-month,dsl,66.16,1,1,0,1,0,7.5,0,0.2515120394510092,16.640036530078767
CUST-01574,South,39,4,59,month-to-month,dsl,59.39,1,1,0,2,1,8.0,0,0.33540883648453446,19.9199307988165
CUST-01575,Northeast,42,2,11,month-to-month,dsl,20.0,1,0,0,1,0,7.1,0,0.3569881914844475,7.13976382968895
CUST-01576,Northeast,43,4,23,month-to-month,fiber,67.71,0,0,0,1,0,6.9,0,0.635741741031557,43.04607328524672
CUST-01577,South,65,5,40,one-year,dsl,86.39,0,1,3,4,0,5.4,0,0.5526190886858054,47.74076307156673
CUST-01578,Midwest,26,1,58,one-year,dsl,73.53,0,1,1,0,0,8.4,0,0.08069116757756181,5.93322155197812
CUST-01579,Midwest,51,5,9,month-to-month,fiber,108.26,1,0,2,0,3,7.1,0,0.7970277051336048,86.28621935776405
CUST-01580,Midwest,64,5,44,month-to-month,fiber,95.14,1,1,0,1,1,8.1,0,0.4893534697483434,46.55708911185739
CUST-01581,West,38,1,22,month-to-month,fiber,150.17,1,1,4,2,1,6.4,1,0.844063918531757,126.75307864591393
CUST-01582,Midwest,41,1,16,month-to-month,fiber,88.37,0,0,1,1,0,7.2,0,0.7032283263679895,62.144287201139235
CUST-01583,South,58,3,38,one-year,fiber,70.31,0,1,2,1,0,7.9,0,0.2431819478482897,17.09812275321325
CUST-01584,South,56,4,30,month-to-month,fiber,91.05,0,0,3,0,0,7.2,1,0.5980432835476679,54.45184096701516
CUST-01585,Northeast,51,3,46,month-to-month,fiber,142.26,1,1,4,2,1,7.7,1,0.6503833387273977,92.5235337673596
CUST-01586,South,43,4,23,two-year,fiber,105.5,0,0,3,0,1,8.6,0,0.20295480167055602,21.41173157624366
CUST-01587,South,20,5,60,month-to-month,fiber,125.87,0,1,2,1,0,7.9,0,0.5320781262291069,66.97267374845768
CUST-01588,Northeast,27,2,6,one-year,dsl,69.06,0,1,1,5,3,3.8,1,0.9202556967354935,63.55285841655318
CUST-01589,Northeast,47,3,63,month-to-month,dsl,73.72,1,0,1,1,1,8.7,0,0.20169961180153947,14.86929538200949
CUST-01590,Midwest,60,1,3,month-to-month,fiber,66.56,0,1,0,2,0,5.1,1,0.8928629417940569,59.428957405812426
CUST-01591,South,30,1,53,month-to-month,dsl,69.73,1,1,1,1,0,8.3,0,0.2366592669204718,16.502250682364497
CUST-01592,West,43,4,25,one-year,dsl,90.94,1,1,3,1,0,8.1,0,0.13195266465342953,11.999775323582881
CUST-01593,West,32,5,28,two-year,fiber,106.86,1,0,1,1,0,8.5,0,0.10285128725579733,10.990688556154502
CUST-01594,West,29,3,2,month-to-month,fiber,109.33,1,1,1,4,1,5.5,1,0.9265655171258597,101.30140798737024
CUST-01595,South,71,4,51,month-to-month,fiber,128.96,0,0,0,1,1,7.2,0,0.7296328623312971,94.09345392624408
CUST-01596,Midwest,74,5,12,month-to-month,dsl,87.97,0,1,1,2,1,7.2,0,0.7794896362655377,68.57170330227935
CUST-01597,West,77,1,48,one-year,fiber,100.0,1,1,0,0,1,8.2,0,0.16682355943020552,16.682355943020553
CUST-01598,Midwest,71,4,53,one-year,fiber,97.57,0,1,2,1,1,7.6,0,0.3092941326018141,30.177828517959
CUST-01599,South,42,4,61,one-year,dsl,66.19,1,0,1,2,0,7.6,0,0.08702441843753309,5.760146256380315
CUST-01600,Midwest,61,5,51,two-year,none,103.08,1,0,4,2,0,9.4,0,0.04601464819469578,4.743189935909241
CUST-01601,Northeast,35,2,22,month-to-month,fiber,107.49,0,0,2,0,0,6.5,0,0.6887203327630672,74.03054856870209
CUST-01602,Midwest,52,4,54,one-year,dsl,109.93,0,1,1,0,0,9.4,0,0.08199699398835139,9.013929549139469
CUST-01603,West,33,5,60,one-year,fiber,96.19,1,1,2,2,0,7.8,0,0.14430710330783092,13.880900267180255
CUST-01604,West,55,3,23,month-to-month,dsl,94.76,1,1,4,1,0,7.9,0,0.41712457266208547,39.52672450545922
CUST-01605,West,43,2,9,two-year,dsl,63.92,1,0,0,0,1,7.1,0,0.13577465754354012,8.678716110183085
CUST-01606,Midwest,39,5,65,month-to-month,dsl,82.42,0,0,1,0,0,8.9,0,0.1861989649634663,15.346518692288893
CUST-01607,South,23,1,11,one-year,fiber,76.03,1,1,2,2,0,6.4,0,0.40716022885966274,30.95639220020016
CUST-01608,Northeast,33,5,43,one-year,fiber,93.88,0,1,0,0,1,9.3,0,0.15691409769314504,14.731095491432455
CUST-01609,South,44,5,18,two-year,dsl,67.55,0,1,2,2,2,6.2,0,0.464967453472692,31.408551482080345
CUST-01610,Midwest,53,1,10,month-to-month,fiber,68.75,1,0,0,0,0,9.5,1,0.3125122289946875,21.485215743384767
CUST-01611,South,68,2,56,month-to-month,none,82.92,1,0,4,1,0,7.0,0,0.3342821388907824,27.718674956823676
CUST-01612,Northeast,62,3,11,one-year,fiber,112.8,1,1,3,0,1,7.4,0,0.3333053021105998,37.596838078075656
CUST-01613,West,50,1,49,one-year,fiber,90.85,1,1,0,2,0,7.3,0,0.21713013597971534,19.726272853757138
CUST-01614,Midwest,47,1,50,month-to-month,fiber,99.93,0,1,2,1,2,6.2,1,0.817239651879311,81.66675841229956
CUST-01615,South,46,2,5,one-year,fiber,113.44,0,0,1,2,0,6.9,0,0.5877497238615762,66.67432867485721
CUST-01616,West,71,5,13,month-to-month,dsl,80.39,0,0,2,1,0,8.9,0,0.4580214918390307,36.82034772893968
CUST-01617,West,68,3,58,one-year,fiber,79.88,1,1,2,2,1,6.6,0,0.2777991258602419,22.19059417371612
CUST-01618,Midwest,41,4,37,two-year,dsl,80.09,0,0,4,1,0,7.9,0,0.10212863605575817,8.179482461705673
CUST-01619,West,51,4,9,month-to-month,dsl,61.24,1,1,0,1,2,8.5,0,0.5364455299922123,32.85192425672308
CUST-01620,South,40,3,72,month-to-month,dsl,85.45,0,0,2,1,1,7.3,0,0.4316775792435832,36.886849146364185
CUST-01621,West,51,1,20,two-year,dsl,113.44,1,0,4,1,1,8.7,0,0.12255303886143769,13.90241672844149
CUST-01622,Midwest,43,5,1,one-year,none,60.18,0,0,0,2,0,7.6,1,0.31442099252257055,18.921855330008295
CUST-01623,Midwest,69,3,67,two-year,dsl,102.01,0,1,1,1,1,8.3,0,0.10759332154798747,10.975594731110203
CUST-01624,Northeast,60,2,2,month-to-month,fiber,119.16,1,0,3,1,0,7.5,0,0.6611680197735118,78.78478123621167
CUST-01625,Midwest,28,3,40,two-year,dsl,47.63,1,0,0,1,1,8.2,0,0.05836431052438308,2.7798921102763665
CUST-01626,Midwest,19,3,72,month-to-month,none,33.11,1,1,1,0,0,9.8,0,0.05916214145250716,1.958858503492512
CUST-01627,Northeast,75,5,42,month-to-month,fiber,103.75,0,0,4,0,0,7.6,0,0.501353412787214,52.01541657667345
CUST-01628,South,39,2,43,month-to-month,dsl,96.42,1,0,2,1,1,7.7,0,0.42230995384359643,40.71912574959957
CUST-01629,West,27,5,28,one-year,fiber,90.94,1,0,0,3,0,6.2,0,0.3804128609651414,34.594745576169956
CUST-01630,Midwest,62,1,10,two-year,dsl,97.1,0,1,4,1,0,8.6,0,0.176214558914295,17.110433670578043
CUST-01631,Northeast,46,2,42,one-year,fiber,107.79,1,1,2,1,0,6.4,0,0.2568925074116195,27.690443373898468
CUST-01632,West,51,1,65,one-year,dsl,114.88,1,1,2,3,2,6.1,0,0.40066642705543415,46.02855914012827
CUST-01633,West,56,5,7,month-to-month,fiber,117.21,1,1,4,2,0,8.0,0,0.6745912984431609,79.06884609052288
CUST-01634,Northeast,36,3,64,month-to-month,dsl,89.23,1,1,1,3,0,6.4,0,0.45420602691750245,40.528803781848744
CUST-01635,Northeast,52,3,30,month-to-month,fiber,121.12,1,0,1,0,0,6.5,0,0.5587859207997405,67.68015072726458
CUST-01636,Midwest,57,1,39,month-to-month,dsl,60.62,1,1,2,0,0,7.5,0,0.2746994860306431,16.652282843177584
CUST-01637,Northeast,54,1,12,month-to-month,fiber,128.4,1,1,1,0,0,7.5,0,0.6074066538108672,77.99101434931535
CUST-01638,Midwest,72,5,45,two-year,dsl,36.16,1,1,0,2,0,8.8,0,0.04326889957654289,1.5646034086877907
CUST-01639,Midwest,41,5,14,one-year,fiber,75.4,0,0,0,3,0,7.3,0,0.4581721477128867,34.54617993755166
CUST-01640,West,48,2,20,one-year,fiber,86.1,1,1,1,0,1,9.0,0,0.16918163867413183,14.566539089842749
CUST-01641,Northeast,63,4,52,month-to-month,fiber,63.97,1,1,0,1,1,6.2,0,0.5485479249990861,35.09061076219154
CUST-01642,West,62,2,4,month-to-month,none,70.07,0,1,2,0,1,7.6,1,0.6589985953471141,46.17603157597228
CUST-01643,Northeast,77,5,33,month-to-month,fiber,116.04,1,0,4,2,0,8.4,0,0.4892638145138842,56.77417303619112
CUST-01644,South,29,1,43,month-to-month,dsl,92.39,1,1,1,2,0,7.9,0,0.4028309621526012,37.217552593278825
CUST-01645,West,73,1,10,month-to-month,fiber,102.05,1,1,0,0,0,7.7,0,0.5772609764547502,58.909482647207255
CUST-01646,Northeast,46,2,22,month-to-month,dsl,71.68,1,1,0,0,0,8.9,0,0.2393365978348755,17.155647332803877
CUST-01647,Midwest,30,1,25,month-to-month,fiber,104.67,0,1,0,1,0,6.2,1,0.7830480184416622,81.96163609028878
CUST-01648,Midwest,35,4,48,one-year,fiber,111.82,1,1,2,0,0,7.7,0,0.13199846093842493,14.760067902134676
CUST-01649,West,39,5,71,month-to-month,fiber,95.31,1,1,2,3,0,4.8,0,0.6747416049242235,64.30962236532774
CUST-01650,Midwest,77,5,61,month-to-month,fiber,102.89,1,0,2,1,1,7.2,0,0.4817909699275152,49.571472895842035
CUST-01651,South,24,5,14,month-to-month,fiber,105.97,0,1,3,1,0,7.9,0,0.6974003458858291,73.90351465352131
CUST-01652,West,31,1,2,month-to-month,fiber,85.44,1,1,1,2,0,6.2,0,0.7798851319127785,66.6333856706278
CUST-01653,Northeast,60,1,4,month-to-month,dsl,99.85,1,0,3,0,2,7.6,0,0.6239838659713447,62.30478901723876
CUST-01654,West,74,1,43,month-to-month,none,63.96,0,1,4,0,0,7.1,0,0.43368801184612665,27.73868523767826
CUST-01655,Northeast,22,4,12,one-year,fiber,86.78,0,1,0,1,1,6.9,0,0.4918899804315433,42.686212501849326
CUST-01656,Midwest,42,1,17,month-to-month,none,27.95,1,1,0,1,0,6.7,0,0.43237743904707937,12.084949421365868
CUST-01657,Northeast,42,4,62,two-year,fiber,101.53,1,1,1,1,0,9.1,0,0.048429459632579434,4.91704303649579
CUST-01658,South,47,3,63,month-to-month,fiber,77.11,1,1,0,0,0,7.5,0,0.2968182022862411,22.88765157829205
CUST-01659,West,63,4,61,month-to-month,fiber,123.81,1,0,4,0,0,7.9,0,0.31190094578377864,38.61645609748963
CUST-01660,South,49,1,19,month-to-month,fiber,126.92,1,1,4,0,0,7.7,0,0.5789706298695348,73.48295234304136
CUST-01661,Northeast,26,3,45,month-to-month,fiber,95.62,1,1,2,0,0,8.4,0,0.2863644512646163,27.382168829922612
CUST-01662,West,32,1,44,month-to-month,dsl,79.29,1,1,0,0,0,10.0,0,0.1352059603412736,10.720480595459586
CUST-01663,Midwest,62,1,14,two-year,dsl,100.28,1,0,4,2,0,9.9,0,0.07802967409469849,7.824815718216365
CUST-01664,South,32,4,40,month-to-month,dsl,92.23,1,0,4,3,1,6.0,0,0.6811426650775158,62.82178800009928
CUST-01665,West,47,3,38,one-year,fiber,97.71,0,1,2,4,0,6.4,0,0.5758201259798899,56.26338450949503
CUST-01666,Midwest,40,4,29,month-to-month,fiber,100.74,0,1,3,3,0,7.1,0,0.785166481744156,79.09767137090627
CUST-01667,Midwest,44,1,55,month-to-month,dsl,86.77,1,1,3,2,1,7.9,0,0.40636450367975685,35.2602479842925
CUST-01668,Midwest,62,2,49,month-to-month,fiber,116.55,1,1,2,0,0,8.7,0,0.32149597482941605,37.47035586636844
CUST-01669,Northeast,32,1,39,month-to-month,fiber,71.06,1,1,1,1,0,8.6,0,0.32137473689425755,22.836888803705943
CUST-01670,Northeast,60,3,53,month-to-month,fiber,74.7,1,1,1,1,0,8.0,0,0.3241104081107792,24.211047485875206
CUST-01671,Midwest,63,3,55,two-year,fiber,134.0,1,1,1,0,1,7.7,0,0.13722085079260277,18.387594006208772
CUST-01672,West,77,4,41,one-year,dsl,78.58,0,1,1,3,0,7.6,0,0.28305845514195604,22.242733405054906
CUST-01673,West,45,1,20,two-year,fiber,99.32,1,0,3,0,1,8.4,0,0.13627916187181996,13.535246357109157
CUST-01674,Northeast,23,1,55,month-to-month,fiber,113.56,1,0,4,0,1,8.2,0,0.34807865154182815,39.527811669090006
CUST-01675,Northeast,58,5,52,one-year,none,61.28,0,1,0,4,0,4.8,0,0.47165815181630927,28.90321154330343
CUST-01676,West,63,4,71,one-year,none,73.48,1,0,0,0,2,7.3,0,0.10237457015186091,7.5224834147587405
CUST-01677,Northeast,19,1,11,one-year,fiber,92.8,1,1,2,1,0,7.6,0,0.2528529590017208,23.464754595359686
CUST-01678,Midwest,29,2,31,two-year,fiber,107.12,1,0,3,2,1,7.6,0,0.2219200225883006,23.77207281965876
CUST-01679,South,38,3,67,one-year,dsl,83.62,1,1,2,1,0,9.6,0,0.039581505176594346,3.3098054628668194
CUST-01680,Northeast,48,3,38,two-year,fiber,122.89,0,0,4,2,0,7.8,0,0.23671764244743246,29.090231080364976
CUST-01681,West,48,4,68,one-year,fiber,111.84,1,1,3,1,0,7.8,0,0.11826228606987507,13.226454074054828
CUST-01682,West,29,2,1,month-to-month,fiber,91.7,1,1,3,4,1,4.8,1,0.9348286821714022,85.72379015511758
CUST-01683,South,29,3,3,one-year,fiber,87.13,1,0,2,0,0,9.6,0,0.12465368607434969,10.861075667658088
CUST-01684,West,74,4,58,month-to-month,none,53.59,0,1,0,0,0,8.2,1,0.2572788457961343,13.787573346214838
CUST-01685,Midwest,61,1,26,two-year,dsl,90.72,1,1,0,3,1,3.7,0,0.5575040481836167,50.5767672512177
CUST-01686,Northeast,48,3,38,one-year,none,80.11,0,1,3,0,0,9.2,0,0.08841556653569765,7.082971035174739
CUST-01687,South,37,2,31,month-to-month,dsl,122.47,0,1,1,2,2,6.6,1,0.8590332143671003,105.20579776353878
CUST-01688,Northeast,46,4,30,month-to-month,dsl,88.58,1,1,3,2,0,5.1,1,0.6573716888560076,58.229984198865154
CUST-01689,Midwest,75,1,68,month-to-month,dsl,65.4,1,1,1,1,0,8.2,0,0.1949325220209948,12.74858694017306
CUST-01690,Midwest,36,2,7,month-to-month,dsl,78.9,1,1,0,1,0,7.7,1,0.4787909264013289,37.776604093064854
CUST-01691,Northeast,37,4,56,month-to-month,fiber,126.95,0,1,3,2,0,5.6,1,0.7717757462773442,97.97693098990885
CUST-01692,Midwest,44,3,65,one-year,fiber,125.2,1,1,4,1,0,9.8,0,0.07096151789730018,8.884382040741983
CUST-01693,South,29,1,48,one-year,dsl,92.01,1,1,2,2,1,7.5,0,0.2026951894497758,18.64998438127387
CUST-01694,Northeast,24,5,29,two-year,fiber,81.67,1,1,0,0,2,7.6,0,0.169509655464524,13.843853561787677
CUST-01695,Northeast,71,1,12,month-to-month,fiber,98.9,1,1,2,2,0,6.3,0,0.7646233662894057,75.62125092602223
CUST-01696,Midwest,59,3,50,month-to-month,fiber,80.38,1,1,4,0,1,7.7,0,0.40091831642368286,32.22581427413563
CUST-01697,West,38,1,34,month-to-month,dsl,86.42,0,0,1,1,0,7.2,0,0.527667707427833,45.60104327591333
CUST-01698,Midwest,52,3,11,two-year,fiber,90.18,0,1,0,3,0,7.1,0,0.45169953115210876,40.73426371929717
CUST-01699,Midwest,47,2,26,month-to-month,fiber,123.78,1,1,3,2,1,6.6,1,0.7904046866503349,97.83629211357845
CUST-01700,West,23,4,70,month-to-month,fiber,97.01,1,1,1,1,1,7.0,0,0.4476920816313928,43.430608839061414
CUST-01701,Midwest,63,4,20,month-to-month,fiber,85.37,1,1,0,0,0,8.3,0,0.4178039356406765,35.667921985644554
CUST-01702,West,24,5,13,one-year,none,94.95,1,1,3,0,0,8.1,0,0.12677437326875832,12.037226741868603
CUST-01703,Midwest,52,1,50,month-to-month,fiber,126.72,1,0,1,0,0,8.0,0,0.3693488812767302,46.80389023538725
CUST-01704,Northeast,35,4,15,one-year,fiber,95.22,1,1,0,1,1,8.9,0,0.22058714213759256,21.004307674341565
CUST-01705,Midwest,44,2,67,one-year,fiber,50.61,1,1,0,0,0,8.1,0,0.05694615980669528,2.8820451478168483
CUST-01706,Midwest,46,4,62,one-year,dsl,47.61,0,1,0,0,0,8.1,0,0.06803540230349389,3.2391655036693443
CUST-01707,South,44,5,71,month-to-month,dsl,83.83,1,0,0,0,0,7.4,1,0.18538885065943062,15.541147350780069
CUST-01708,Midwest,31,5,66,month-to-month,fiber,72.83,1,1,0,2,0,8.0,0,0.31278766487887055,22.780325633128143
CUST-01709,Northeast,22,5,18,month-to-month,fiber,95.29,0,0,1,0,0,6.3,1,0.6795795602016841,64.75713629161848
CUST-01710,South,25,5,16,month-to-month,dsl,94.94,0,1,4,1,0,6.6,1,0.6846970315574993,65.00513617606899
CUST-01711,West,61,4,25,one-year,none,78.28,1,1,1,0,1,8.8,0,0.11324145474577531,8.864541077499291
CUST-01712,Northeast,23,5,34,month-to-month,fiber,76.26,1,0,0,1,0,7.4,0,0.4040953506710623,30.816311442175213
CUST-01713,Midwest,48,4,64,month-to-month,fiber,127.01,0,1,4,2,2,7.0,0,0.7928313264679695,100.6975067746968
CUST-01714,Midwest,36,1,53,month-to-month,fiber,91.56,0,1,3,0,1,7.4,0,0.5716040035823468,52.33606256799967
CUST-01715,Midwest,59,5,47,one-year,fiber,122.33,0,1,4,0,0,7.6,0,0.2372253150911256,29.019772795097396
CUST-01716,West,55,4,64,month-to-month,dsl,88.14,0,1,2,4,2,5.0,0,0.8713714678822194,76.80268117913882
CUST-01717,Northeast,29,5,47,one-year,none,110.2,1,1,2,0,0,7.3,0,0.09959700689067548,10.975590159352437
CUST-01718,Northeast,58,2,28,month-to-month,none,96.55,1,1,2,1,0,6.8,0,0.4975431189783498,48.03778813735967
CUST-01719,South,57,3,30,two-year,dsl,103.47,1,1,0,1,0,8.7,0,0.08386955950695604,8.677983322184742
CUST-01720,Northeast,34,3,38,one-year,fiber,118.9,0,0,1,0,1,7.7,0,0.2939315937959642,34.94846650234014
CUST-01721,Northeast,68,1,7,month-to-month,none,75.51,1,0,2,0,0,8.1,0,0.3588572995431239,27.09731468850129
CUST-01722,Midwest,44,4,54,month-to-month,fiber,93.4,0,0,1,1,1,7.2,1,0.6174086355908167,57.665966564182284
CUST-01723,South,20,2,47,month-to-month,fiber,100.25,1,0,4,0,0,6.7,1,0.43031097590423645,43.13867533439971
CUST-01724,West,55,1,53,month-to-month,dsl,104.12,1,1,4,0,0,6.7,1,0.3532588097594308,36.781307272151935
CUST-01725,West,45,2,39,month-to-month,fiber,108.27,1,0,2,2,0,7.3,0,0.5614617898354526,60.78946798548445
CUST-01726,Midwest,39,4,57,two-year,dsl,101.83,1,1,3,2,0,7.0,0,0.09772065835000851,9.950894639781366
CUST-01727,West,45,4,69,one-year,none,55.13,0,0,1,0,0,8.0,0,0.06029898946685121,3.324283289307507
CUST-01728,South,76,2,42,month-to-month,dsl,107.84,0,1,4,0,1,8.2,0,0.525651924731389,56.68630356303299
CUST-01729,Midwest,41,2,32,one-year,dsl,85.51,1,1,3,0,1,7.4,0,0.1566879762614587,13.398388850117334
CUST-01730,West,59,5,8,month-to-month,fiber,104.16,0,0,3,2,2,5.7,0,0.9305699298757752,96.92816389586075
CUST-01731,Northeast,69,3,57,two-year,fiber,101.83,1,1,2,1,0,7.6,0,0.09495304362002943,9.669068431827597
CUST-01732,Midwest,52,2,66,month-to-month,dsl,107.94,0,1,4,2,0,7.1,0,0.5170168721895019,55.806801184134834
CUST-01733,West,71,5,51,one-year,dsl,71.04,1,1,2,2,1,6.8,0,0.19809290717236278,14.072520125524653
CUST-01734,Midwest,47,1,63,one-year,none,86.87,0,1,4,2,1,6.3,0,0.32298631831748,28.05782147223949
CUST-01735,West,31,4,63,month-to-month,fiber,116.19,0,1,3,3,0,7.7,1,0.6332015304352354,73.57168582127
CUST-01736,Northeast,47,3,58,month-to-month,fiber,113.64,1,0,2,0,0,8.1,0,0.2771190521391441,31.49180908509234
CUST-01737,South,25,2,37,month-to-month,fiber,69.08,1,1,1,2,0,7.6,0,0.49932731727163804,34.49353107712476
CUST-01738,Northeast,35,4,8,two-year,dsl,111.81,1,0,4,1,1,6.0,0,0.2785566739050814,31.14542170932715
CUST-01739,Midwest,30,2,1,month-to-month,dsl,79.55,1,1,0,2,0,5.8,0,0.724134925590879,57.60493333075442
CUST-01740,Midwest,22,4,15,one-year,none,40.97,0,1,0,2,0,7.6,0,0.24522367466384143,10.046813950977583
CUST-01741,Northeast,27,2,32,one-year,fiber,80.13,0,1,0,1,1,7.2,0,0.3733226797852069,29.914346331188625
CUST-01742,West,68,4,54,one-year,fiber,91.7,0,1,0,0,0,7.9,0,0.17223596227987842,15.794037741064852
CUST-01743,Midwest,69,3,33,month-to-month,fiber,65.96,1,1,1,2,1,5.9,0,0.7361968906580767,48.559546907806734
CUST-01744,West,72,5,2,month-to-month,fiber,108.09,0,1,2,2,0,7.6,1,0.818730543943167,88.49658449481693
CUST-01745,Midwest,19,3,16,one-year,fiber,109.1,0,1,1,1,0,8.2,0,0.33605034423081004,36.66309255558137
CUST-01746,West,76,1,71,month-to-month,dsl,99.45,1,0,2,4,0,5.8,0,0.5836551597203893,58.04450563419272
CUST-01747,Northeast,38,4,72,two-year,fiber,119.86,1,0,2,1,0,8.1,0,0.05805563476583599,6.958548383033102
CUST-01748,Midwest,42,1,28,month-to-month,fiber,92.69,0,1,2,5,0,4.8,1,0.9357868010937561,86.73807859338025
CUST-01749,Northeast,28,4,58,month-to-month,dsl,95.95,0,1,0,1,0,6.7,0,0.46999972124780975,45.096473253727346
CUST-01750,Midwest,74,2,52,one-year,dsl,81.3,1,0,2,3,0,6.3,0,0.2158408891083201,17.547864284506424
CUST-01751,South,77,5,68,month-to-month,fiber,88.3,1,1,1,2,0,7.7,0,0.4024122334547747,35.53300021405661
CUST-01752,Midwest,60,2,64,month-to-month,fiber,108.64,0,0,2,1,1,6.7,0,0.661990993903919,71.91870157772176
CUST-01753,Northeast,22,3,46,month-to-month,dsl,79.65,1,1,0,3,0,6.5,0,0.5037098024500114,40.120485765143414
CUST-01754,South,43,3,29,month-to-month,dsl,119.67,0,1,4,2,0,6.4,0,0.7605555579583883,91.01568362088032
CUST-01755,South,34,1,46,two-year,dsl,113.19,1,0,3,1,0,8.7,0,0.058788032218589505,6.654217366822146
CUST-01756,Northeast,73,2,23,month-to-month,fiber,84.68,1,0,1,1,0,7.0,0,0.5550909153214502,47.0050987094204
